14,13,13,13,13,17,13,13,13,13,13,13,13,13,13,57,75,74,76,74,78,75,73,25,25,95,26,66,56,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,54,65,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,66,56,13,57,25,59,13,13,13,17,13,13,13,13,13,13,13,13
13,13,13,13,13,17,13,17,14,13,13,13,13,13,13,57,93,76,83,81,74,26,81,25,25,25,25,25,59,13,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,57,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,59,13,67,25,59,17,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,17,16,13,17,13,13,13,18,19,13,17,57,76,74,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,13,13,13,13,13,13,17,13,13,13,14,13,13,13,13,13,17,13,15,13,13,13,57,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,59,13,57,25,59,13,13,0,0,0,0,13,13,13,13,13,13
13,16,13,13,13,13,13,13,13,13,13,20,21,13,13,57,78,25,47,25,25,25,47,25,25,25,25,25,66,55,55,55,55,69,55,69,55,55,55,55,55,55,55,55,55,55,55,56,13,13,13,16,13,16,13,67,26,26,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,26,26,68,17,57,25,59,13,13,43,43,43,43,13,13,17,13,13,13
13,13,13,13,13,13,13,17,13,16,13,13,13,13,13,57,74,25,25,25,25,25,25,25,25,25,25,25,25,25,25,47,47,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,16,13,13,17,13,13,67,26,26,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,26,26,68,13,57,25,59,13,57,25,25,25,25,59,17,17,13,13,13
13,13,14,17,13,13,13,13,13,13,54,55,124,124,55,65,25,25,25,25,25,25,25,25,25,25,25,25,64,61,61,61,61,61,61,61,61,61,61,70,61,61,61,61,63,25,64,62,13,13,13,13,13,14,13,57,26,26,27,27,25,25,25,25,25,25,25,25,64,61,63,25,25,25,25,25,25,25,25,27,27,26,26,59,14,57,25,59,13,57,25,41,41,25,59,13,13,13,14,13
17,13,13,13,13,13,17,13,13,13,57,74,125,125,95,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,57,25,59,13,13,17,13,16,13,13,13,57,26,26,27,27,25,25,25,25,25,25,25,25,59,13,57,25,25,25,25,25,25,25,25,27,27,26,26,59,13,57,25,68,17,57,25,25,25,25,59,13,13,13,13,13
13,13,13,13,13,13,13,13,17,13,57,73,25,46,25,25,25,25,25,25,37,25,58,58,58,25,25,25,59,13,13,13,17,13,13,13,13,17,13,13,13,13,17,13,57,25,59,13,13,13,13,13,17,13,13,57,26,26,27,27,25,25,25,25,25,25,25,25,66,55,65,25,25,25,25,25,25,25,25,27,27,26,26,59,17,57,25,59,14,57,25,25,25,25,59,13,13,17,13,13
17,13,13,13,13,13,13,13,13,13,57,78,25,25,25,25,25,25,25,25,25,25,58,58,58,25,25,28,59,13,13,17,16,14,17,13,17,17,14,17,13,17,17,13,57,25,59,13,16,13,13,13,13,16,13,57,26,26,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,26,26,59,13,57,25,59,17,57,25,41,41,25,59,13,13,13,13,16
13,13,13,13,13,13,13,13,16,13,60,63,25,25,25,25,25,25,25,25,25,25,58,58,58,25,25,64,62,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,57,25,68,13,13,13,13,13,15,13,13,67,26,26,27,27,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,26,26,59,13,57,25,59,13,67,25,25,25,25,68,17,14,13,13,13
13,13,13,13,13,17,13,13,13,13,13,57,29,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,13,17,13,13,13,13,17,13,13,13,13,13,57,25,59,13,13,13,17,13,13,13,13,67,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,59,13,67,25,59,17,57,25,25,25,25,59,17,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,60,61,61,70,61,61,61,61,70,61,61,61,61,70,61,61,62,13,13,17,13,13,13,13,14,13,17,13,13,14,13,13,13,57,25,59,13,15,13,13,13,13,17,13,57,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,59,13,57,25,59,17,57,25,41,41,25,59,13,13,13,17,13
13,13,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,17,13,17,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,67,25,59,13,13,13,13,13,16,13,13,60,63,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,64,62,13,57,25,59,13,57,25,25,25,25,59,17,13,16,13,13
13,13,13,17,13,13,13,13,13,17,13,13,13,13,17,17,13,13,13,17,13,17,17,17,13,17,13,13,13,13,13,13,13,13,17,13,13,13,13,17,15,13,13,13,57,25,59,13,13,13,13,13,16,13,13,13,57,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,59,13,13,57,25,59,13,67,25,25,25,25,68,13,13,13,17,13
13,17,13,13,13,13,13,13,17,16,14,17,13,17,17,13,17,13,13,13,13,13,13,13,13,13,17,13,17,13,13,13,17,13,16,15,13,13,13,13,13,13,13,13,57,25,59,13,14,16,13,13,13,13,16,13,60,61,61,61,61,61,61,61,61,61,61,61,63,84,64,61,61,61,61,61,61,61,61,61,61,61,62,14,13,57,25,59,13,67,25,41,41,25,68,13,13,13,13,13
13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,13,17,13,14,13,13,13,13,13,13,13,17,13,13,13,17,17,13,13,13,13,13,13,13,13,13,13,13,57,25,68,13,13,13,13,17,14,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,57,35,59,13,13,13,17,13,13,13,13,17,13,13,13,13,13,57,25,68,13,57,25,25,25,25,59,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,17,13,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,16,13,13,57,25,59,13,13,17,13,13,13,13,15,13,13,13,13,13,15,13,17,13,13,17,13,13,57,25,59,13,13,17,17,13,16,13,13,13,13,13,13,17,13,57,25,59,13,57,25,25,25,25,59,13,13,13,13,13
13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,17,16,14,13,13,13,17,14,13,13,13,17,14,13,57,25,59,13,16,13,13,13,13,13,13,16,17,13,13,16,13,13,16,13,13,13,15,13,57,25,59,13,13,13,13,13,14,13,13,13,16,17,13,13,17,57,25,59,13,67,25,41,41,25,68,13,17,13,13,13
13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,13,13,13,17,13,13,13,13,17,13,13,57,25,59,13,13,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,57,37,59,13,13,13,13,13,13,13,13,13,13,17,13,13,17,57,25,59,13,57,25,25,25,25,59,17,17,13,13,13
13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,57,25,66,55,69,55,55,55,55,69,55,55,55,55,55,55,69,55,55,55,55,55,55,55,65,25,66,55,56,13,13,17,13,13,13,13,16,16,13,17,16,57,25,59,13,57,25,25,25,25,59,13,13,13,14,13
13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,17,13,13,13,13,17,13,13,13,13,13,57,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,16,13,13,13,13,13,13,13,67,25,59,13,67,25,41,41,25,68,13,13,13,13,13
13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,17,17,13,13,13,17,13,17,13,16,17,17,13,16,13,15,13,13,60,61,61,61,61,61,70,61,61,61,61,70,61,61,61,61,61,61,61,61,70,61,61,61,61,70,61,61,62,17,14,16,13,13,13,13,13,13,13,13,13,57,25,59,13,57,25,25,25,25,59,13,13,17,13,13
13,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,13,13,17,16,14,17,13,17,17,13,17,13,13,13,13,13,13,17,17,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,14,17,13,13,17,13,13,57,25,59,13,57,25,25,25,25,59,13,13,13,13,16
13,13,17,13,13,13,13,13,17,13,13,13,13,17,17,17,13,16,13,13,13,13,13,13,13,13,13,13,13,17,13,14,13,13,13,13,16,13,13,17,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,17,13,13,13,57,25,66,55,65,25,25,25,25,59,17,14,13,13,13
17,13,13,13,13,13,13,17,16,14,17,13,17,17,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,14,13,13,13,13,17,17,13,13,13,13,13,17,13,13,17,13,16,13,13,13,13,13,13,13,13,13,57,25,25,48,25,25,25,25,25,59,17,13,13,13,13
13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,14,17,13,13,13,13,14,13,13,17,13,13,13,17,13,17,14,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,16,13,13,60,61,61,61,61,61,70,70,61,62,13,13,13,17,13
13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,17,13,13,13,13,13,17,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,17,17,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,16,13,13
13,17,13,13,13,14,17,13,13,13,13,14,13,13,17,13,17,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,16,13,13,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,14,13,13,13,13,17,17,13,13,13,13,13,17,13,13,13,13,13,13,13,13,17,13
13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,17,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13
13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,14,13,13,13,13,17,17,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,17,13,13,13,13,14,17,13,13,13,13,13,13,13,17,17,13,13,13,13,13,17,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,17,17,13,13,13,13,13
13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,17,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,17,13
13,17,14,13,13,13,13,17,17,13,13,13,13,13,17,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,13,13,13,13,14,17,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,13,13,13,17,13,17,13,13,13,13,13,13,17,16,14,17,13,17,17,13
13,17,13,13,13,13,13,17,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,17,13,13,13,13,13,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,17,13,13,13,13,14,17,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,17,16,14,13,13,13,17,14,13,13,13,13,13,13,13,17,13,17,13,13,13,13,13,13,17,16,14,17,13,17,17,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,17,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13
13,17,13,16,13,13,13,13,13,13,13,13,17,13,13,13,13,14,17,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,17,13,13,14,17,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,13
13,13,13,13,13,13,13,13,17,13,17,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,13,17,17,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13
17,13,13,13,14,17,13,13,13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,17,13,13,13,13,13,13,13,13,15,13,13,17,13,13,13,13,13,16,13,13,15,13,13,13,17,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,13,13
13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,15,15,15,13,13,13,13,13,17,16,14,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,13
13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,13,13,16,13,13,13,15,13,13,13,13,17,14,13,13,13,13,17,17,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,17,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,13,13,13,13,16,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,17,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,13,13,13,13,13,13,13,16,16,13,13,13,13,13,15,13,13,13,16,13,13,13,15,15,13,13,13,13,13,13,13,13,13,13,13,15,14,17,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13
13,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,13,13,13,16,13,16,13,16,13,16,15,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,17,13,13,16,13,13,13,13,13,14,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,13,17,13,13,13,13,13,13,13,13,13,15,14,15,13,13,13,17,17,13,15,13,13,15,13,13,13,17,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,13,13,13,13,13,17,13,17,13
13,13,13,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,17,13,13,16,13,16,13,13,13,14,13,0,0,0,0,13,13,13,13,16,13,13,13,13,13,17,13,13,13,13,17,17,15,15,13,17,13,13,13,13,13,13,13,13,13,13,17,13,15,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,17,13,13,13,17,13,17,13
13,13,13,13,17,13,13,13,13,13,17,13,13,13,13,17,17,13,13,13,17,13,17,13,17,13,13,13,13,13,16,17,13,43,43,43,43,13,13,17,13,13,13,13,13,13,17,16,14,17,13,17,17,13,17,15,13,13,13,13,13,13,13,13,16,13,13,13,13,13,15,16,13,13,13,13,13,14,13,13,17,13,13,13,13,13,13,16,13,16,13,13,13,17,13,13,13,13,13,13
13,13,17,13,13,13,13,13,13,17,16,14,17,13,17,17,13,17,13,13,13,13,13,13,13,13,13,13,13,13,16,13,57,25,25,25,25,59,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,13,17,13,14,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,13,13,17,16,13,13,13,13,13,13,13,16,13,13,13,13,17,13,14,13,13,13
13,13,13,13,17,13,16,13,13,13,13,13,13,13,13,13,13,13,17,13,14,13,13,13,13,13,13,13,13,17,13,17,57,25,41,41,25,59,13,13,13,17,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,17,13,13,13,13,13,13,13,13,17,17,13,13,13
13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,17,13,13,13,17,17,13,13,13,17,13,17,57,25,25,25,25,59,13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,17,13,13,13,17,13,17,14,13,13,13,13,17,17,13,13,13,13,13,13,13,13,17,13,17,13,13,16,13,13,17,13,13,14,13,16,13,13,13,17,16,13,13,17,13,17,13
13,13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,17,13,13,13,17,13,17,17,17,13,17,13,13,13,13,13,57,25,25,25,25,59,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,16,16,13,13,13,17,13,13
13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,17,13,14,13,13,57,25,41,41,25,59,13,15,16,13,17,13,13,54,55,69,55,55,69,55,56,13,13,15,13,13,54,55,55,69,55,55,69,55,55,69,55,55,69,55,56,13,15,13,13,15,13,13,54,55,124,55,55,55,55,69,55,69,55,56,13,13,13,13,14,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,17,13,13,67,25,25,25,25,68,13,13,13,13,17,13,13,57,25,25,25,25,25,30,59,13,17,13,13,17,57,30,28,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,13,13,17,57,75,125,77,73,78,78,25,25,25,25,59,13,13,13,13,13,13,15,13
13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,14,17,13,13,13,13,14,13,13,17,13,13,13,17,13,17,57,25,25,25,25,59,13,13,13,13,15,13,13,57,25,25,25,25,25,25,59,13,13,13,17,13,57,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,14,13,13,13,57,25,25,25,78,78,95,25,25,25,25,68,13,14,13,16,15,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,57,25,41,41,25,59,13,13,17,16,16,16,13,67,25,25,25,25,25,25,68,13,17,13,13,13,67,25,25,25,25,25,25,25,25,25,25,25,25,25,68,13,15,13,13,13,15,13,67,25,25,25,75,74,25,25,25,25,25,59,13,13,13,13,13,13,13,13
13,13,13,17,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,13,17,57,25,25,25,25,59,16,13,13,13,13,13,13,57,25,25,25,25,25,25,59,13,13,15,13,13,57,25,25,25,25,25,25,25,25,25,25,25,25,25,59,13,13,13,13,13,13,13,57,25,25,25,25,25,25,25,25,25,25,66,55,69,55,55,69,55,56,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,16,13,13,13,13,13,14,57,25,41,41,25,59,13,13,13,54,55,69,55,65,25,25,25,25,25,25,66,55,69,55,69,55,65,25,25,25,25,25,25,25,25,25,25,25,25,25,66,55,69,55,69,55,69,55,65,25,25,25,25,25,25,25,25,25,25,49,25,25,25,25,25,25,59,13
13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,17,13,13,13,13,13,16,13,13,17,13,13,17,13,13,13,17,57,25,25,25,25,59,17,16,13,57,25,25,25,25,25,25,25,25,25,25,25,25,25,29,25,25,25,25,25,25,25,104,55,112,55,55,112,55,105,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,49,25,25,25,25,25,25,59,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,17,13,13,13,13,13,13,13,13,13,13,13,67,25,25,25,25,68,13,13,13,57,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,49,25,25,50,44,25,25,68,13
13,13,13,13,13,17,14,13,13,13,13,13,13,17,14,13,13,13,13,17,17,13,13,13,15,13,13,13,13,17,13,17,57,25,41,41,25,59,13,15,17,57,25,104,55,112,55,55,112,55,105,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,49,25,25,46,51,25,25,59,13
